ID,y
7121,103.51627
7123,101.497955
7124,99.664696
7127,106.87228
7131,103.97665
7132,92.645546
7133,94.416115
7134,109.84723
7135,91.165245
7136,109.703514
7137,95.34444
7141,94.30793
7144,103.92307
7147,106.77624
7148,98.93796
7150,95.6186
7151,92.19804
7152,104.609055
7154,96.92458
7156,97.74583
7157,105.48189
7159,117.1917
7161,99.16466
7163,95.68386
7164,100.527336
7167,79.63888
7169,104.69741
7170,95.384125
7173,94.90924
7174,107.25673
7177,110.902336
7178,105.036156
7179,95.848595
7180,79.27233
7181,111.39417
7182,94.96807
7184,94.56006
7185,113.97649
7186,93.258
7187,116.16844
7188,90.472336
7189,110.10079
7191,102.963295
7193,107.96221
7197,98.15624
7199,93.7486
7200,112.84284
7201,91.165245
7204,92.45186
7207,107.49601
7209,112.4341
7210,93.6559
7211,100.43337
7213,93.07429
7214,112.22303
7216,111.65374
7217,93.261024
7220,109.11848
7224,110.2387
7225,93.63576
7226,111.65374
7227,93.617905
7234,113.97649
7236,80.64879
7239,109.32963
7240,91.16953
7242,117.57455
7244,105.09662
7245,90.89974
7247,96.71057
7248,99.812004
7249,116.019
7250,109.15268
7251,92.167725
7252,109.63196
7253,77.261635
7256,92.363976
7260,96.52411
7261,111.63698
7264,97.99802
7269,110.01931
7270,92.05231
7273,106.78193
7279,94.60688
7281,112.571465
7284,90.96456
7285,112.90995
7286,117.40122
7287,94.78688
7289,94.369934
7292,93.04677
7293,113.86284
7296,98.37314
7297,111.04576
7298,90.76274
7299,112.96628
7301,103.2891
7304,108.05348
7306,110.14335
7308,94.369934
7309,96.66641
7312,92.91265
7313,77.261635
7314,95.08539
7316,94.34343
7319,109.46474
7321,111.438126
7323,100.3202
7324,102.4425
7325,94.664505
7328,93.70022
7330,77.105736
7334,94.929474
7337,113.24251
7338,109.56499
7339,96.23663
7341,91.26963
7342,113.172806
7344,103.90973
7345,104.84089
7347,107.77209
7349,112.571465
7350,93.46562
7353,103.678986
7355,110.686806
7356,93.396164
7357,110.98049
7358,102.839325
7360,94.88618
7363,101.336586
7364,96.935196
7366,98.545265
7368,95.389694
7369,108.96601
7370,95.802795
7373,95.65472
7374,99.43253
7375,98.11349
7377,91.56824
7379,96.77498
7380,115.49911
7382,99.21597
7383,93.971565
7385,106.11207
7386,103.54943
7391,96.87672
7394,94.80097
7396,109.15268
7397,96.91812
7399,95.78278
7400,103.69931
7403,77.57882
7405,113.36066
7408,103.25881
7414,110.103836
7416,98.85299
7417,91.92055
7419,95.223694
7420,104.68149
7421,95.82236
7422,97.83875
7423,99.70878
7425,78.09738
7430,100.271866
7432,96.092995
7433,101.86115
7434,103.4113
7436,108.87905
7437,94.36641
7438,108.14385
7440,99.964424
7441,93.11068
7442,107.58015
7445,96.202576
7446,96.02849
7448,111.190674
7450,98.12408
7451,93.15451
7454,103.15659
7455,100.21626
7457,105.078255
7459,97.52283
7462,93.656654
7464,93.15451
7465,101.469604
7466,95.70961
7467,106.74976
7469,102.740005
7472,94.88784
7473,108.68373
7479,94.929474
7480,102.80536
7484,103.94291
7491,92.48556
7494,97.91705
7495,100.78743
7501,98.66216
7503,92.498375
7504,107.00793
7505,95.423035
7508,111.97625
7509,92.353714
7510,77.261635
7511,110.01931
7515,98.53032
7516,101.37737
7517,95.68985
7518,103.98716
7519,93.050674
7521,97.508865
7522,104.983185
7524,99.00559
7526,104.202545
7527,95.0511
7528,100.16782
7529,93.622086
7534,106.78679
7537,106.543625
7538,96.60858
7540,104.65584
7541,111.561844
7545,112.64847
7551,111.31623
7553,94.03593
7554,98.97999
7555,96.14228
7561,111.62846
7562,96.144905
7564,97.20249
7565,100.25219
7566,94.0771
7567,107.16214
7569,100.418144
7570,95.96774
7571,116.29888
7572,103.45248
7574,98.44672
7578,107.641235
7579,91.701485
7586,93.76499
7587,85.88635
7590,91.3363
7593,108.68373
7594,103.25404
7595,94.0771
7600,95.17117
7601,76.090385
7602,93.49229
7603,111.40227
7604,96.47878
7606,99.338165
7608,110.619026
7613,77.79618
7615,107.63365
7616,108.91843
7617,112.13332
7618,95.0511
7619,105.98428
7622,105.21482
7623,104.485596
7624,95.59661
7625,98.87802
7626,93.447556
7627,103.51189
7628,75.655136
7631,106.423
7632,106.423676
7633,95.89258
7634,106.92123
7635,91.14487
7636,111.48905
7637,111.48905
7639,92.40932
7640,77.73185
7644,112.88527
7645,94.37551
7648,102.37356
7649,95.4497
7650,109.908875
7652,101.469604
7653,92.559944
7655,95.48321
7659,111.72215
7662,98.04824
7664,99.90832
7666,95.953255
7668,100.574234
7669,105.53755
7670,96.42518
7672,103.27147
7673,110.1198
7678,96.7743
7679,78.17053
7680,102.95394
7683,93.87161
7685,117.40122
7688,93.90872
7690,108.802155
7692,97.21142
7693,92.48953
7695,113.24251
7696,97.86201
7698,95.59029
7699,108.08226
7702,94.04064
7703,110.99267
7704,95.632286
7707,110.01931
7713,77.94592
7715,104.14167
7717,113.45336
7718,99.81291
7719,103.48012
7721,107.74239
7722,103.40817
7725,101.54222
7727,101.00872
7730,81.676476
7733,92.96118
7735,101.60047
7740,111.20091
7741,111.39653
7742,92.25349
7744,98.71904
7747,96.47176
7750,78.001656
7752,106.961044
7754,107.51857
7756,105.561134
7757,99.87936
7758,102.87747
7760,102.95394
7761,92.5054
7763,104.29346
7765,93.497444
7767,111.697296
7768,91.03659
7771,95.52152
7773,98.45532
7774,100.960335
7776,96.052956
7779,92.89741
7783,94.32586
7786,98.6444
7787,101.85867
7789,94.66678
7791,93.6856
7793,102.683815
7794,98.53787
7795,92.91294
7799,77.79618
7800,99.41829
7802,102.20841
7805,100.997574
7807,100.49066
7808,95.44325
7811,105.31986
7817,108.91843
7818,106.423676
7819,93.04832
7822,91.60723
7823,111.25239
7825,115.25715
7828,96.01245
7832,96.544495
7833,78.8963
7834,104.28805
7835,94.64407
7837,96.42931
7840,99.68711
7842,94.50204
7843,118.31245
7844,90.7109
7846,92.5054
7850,100.11076
7853,110.94698
7855,111.19248
7858,96.24008
7863,111.92553
7865,113.57227
7866,99.76149
7868,92.18275
7869,111.302086
7871,77.68897
7872,103.92957
7874,100.75395
7877,108.81273
7878,94.37551
7879,107.250244
7881,92.83332
7883,92.234535
7885,99.09148
7886,94.147
7889,100.38305
7890,100.23054
7891,96.997734
7893,95.82441
7894,101.9962
7896,109.908875
7898,107.192856
7901,98.9032
7902,107.77209
7904,107.47175
7905,96.0264
7906,102.53117
7909,94.463844
7910,104.71187
7913,95.68043
7918,111.498405
7919,90.67776
7923,92.991325
7925,92.30236
7927,92.22002
7930,96.32275
7932,100.98942
7933,94.5086
7935,93.00198
7939,104.51126
7942,96.42701
7943,100.48716
7945,99.20891
7946,95.389694
7948,100.505646
7949,108.68373
7950,92.95916
7951,111.697296
7955,103.06374
7959,96.935196
7960,111.20091
7961,95.704025
7962,105.33274
7964,97.91781
7965,95.32861
7966,112.49907
7967,101.257
7968,101.208084
7971,110.66062
7974,90.67776
7976,102.20599
7978,107.989914
7982,111.20091
7983,95.097916
7984,101.862465
7986,93.47285
7989,108.68373
7991,107.77209
7992,105.87122
7993,101.91816
7994,111.68133
7995,96.544495
7997,93.03073
7998,101.862465
7999,108.91843
8002,91.55701
8007,93.23108
8009,102.542206
8011,94.76033
8013,100.98609
8015,104.92251
8017,114.60296
8019,117.23349
8023,95.13054
8024,113.38105
8026,109.915
8027,93.56836
8029,95.33911
8030,103.95025
8031,95.11986
8033,102.52554
8035,98.81099
8036,106.67872
8039,110.02377
8042,90.678635
8044,92.48023
8046,77.3748
8048,114.2516
8049,96.0264
8050,102.56696
8053,95.941185
8054,99.19198
8059,92.99531
8061,94.3994
8062,110.73192
8064,106.38145
8066,103.72212
8067,95.690254
8068,96.43512
8070,95.95556
8071,112.89543
8072,95.91235
8076,92.319466
8080,92.87596
8081,107.309525
8084,101.92107
8087,103.11467
8089,93.479546
8090,117.63486
8091,102.35403
8094,112.03885
8100,91.319046
8101,93.66122
8110,96.161
8111,107.77209
8112,95.68596
8115,108.22536
8116,100.67267
8118,106.38145
8121,122.18773
8125,111.133125
8127,105.85783
8128,100.16316
8129,107.87991
8131,102.18644
8138,95.752335
8139,103.9439
8140,93.10632
8141,98.45532
8142,114.90419
8143,107.55845
8145,109.915
8146,92.384766
8148,111.87312
8153,109.97862
8154,91.4107
8155,108.892715
8161,95.37771
8162,109.414246
8163,92.353714
8166,110.38716
8168,113.67778
8170,96.826225
8172,107.96221
8173,91.395256
8176,104.69416
8179,101.078575
8181,94.10456
8182,117.61753
8184,109.24968
8190,102.91474
8191,95.52309
8194,101.67049
8196,110.147354
8198,109.14921
8199,111.32047
8201,112.893074
8202,93.36771
8207,93.54719
8208,107.59954
8211,115.2551
8214,109.9449
8217,99.08128
8218,97.47673
8222,94.71601
8229,109.18845
8231,91.61067
8233,94.7312
8236,96.32379
8238,111.925156
8240,101.71887
8243,97.88934
8246,101.427795
8250,92.231285
8254,103.307465
8256,77.23739
8257,97.8408
8258,96.01173
8260,94.01171
8261,104.62108
8263,113.13676
8264,95.40772
8267,107.76714
8268,95.0208
8271,96.94182
8272,107.59954
8275,95.46421
8276,93.92021
8277,107.08233
8278,116.51054
8279,93.52287
8280,108.659744
8281,95.77616
8282,97.33656
8287,111.85761
8288,89.530945
8289,110.48381
8294,101.42526
8296,99.572975
8299,100.11604
8302,101.99894
8308,107.49502
8314,105.602646
8315,99.6564
8316,104.98588
8317,95.60828
8319,105.99901
8320,93.868126
8321,115.60339
8323,93.82924
8325,96.725464
8326,111.19399
8328,107.56954
8330,99.21224
8331,95.38074
8332,104.83302
8334,94.81796
8338,91.887146
8339,96.00822
8341,100.188644
8345,109.16825
8346,95.106674
8347,107.720695
8349,96.40915
8351,97.401886
8352,107.359695
8353,107.56954
8355,108.78692
8358,109.379944
8359,97.34992
8360,94.02841
8361,108.21975
8363,98.86818
8364,96.51133
8365,96.31048
8366,110.55892
8370,102.888824
8372,97.65961
8376,99.34821
8377,105.37045
8379,105.69227
8380,93.87318
8381,106.084755
8386,91.97084
8388,103.39715
8389,92.12773
8391,107.78206
8394,103.307465
8396,107.698845
8398,105.42739
8400,112.19407
8401,94.84121
8404,100.188644
8407,98.17997
8408,113.63845
8409,107.35289
8410,108.89492
8411,100.999565
8413,100.23861
8414,103.94447
8416,94.48522
